month,GPR,GPRT,GPRA,SHARE_GPR,N10,GPR_NOEW,GPR_AND,GPR_BASIC,SHAREH_CAT_1,SHAREH_CAT_2,SHAREH_CAT_3,SHAREH_CAT_4,SHAREH_CAT_5,SHAREH_CAT_6,SHAREH_CAT_7,SHAREH_CAT_8,GPRC_DEU,GPRC_FIN,GPRC_NOR,GPRC_SWE
1990-09-01,188.66053771972656,262.1236267089844,106.9548110961914,5.65865421295166,24087,134.00450134277344,119.95347595214844,179.629638671875,0.8813318014144897,0.05341404676437378,3.5431318283081055,0.5341404676437378,0.28487491607666016,0.6231638789176941,0.43621471524238586,0.3560936450958252,0.8967492580413818,0.6185909509658813,0.08718395978212357,0.09133557230234146
1990-10-01,143.85256958007812,172.9463653564453,105.10758972167969,4.314691066741943,25587,104.94998168945312,96.74127197265625,120.08824920654297,0.6022080779075623,0.058548010885715485,1.9822683334350586,0.5520240664482117,0.20073603093624115,0.5269320607185364,0.6440281271934509,0.5018400549888611,0.5784187316894531,0.08207292854785919,0.05471528694033623,0.027357643470168114
1990-11-01,158.74354553222656,201.18106079101562,115.40345764160156,4.76132869720459,24804,118.1830825805664,110.83870697021484,156.82569885253906,1.1051661968231201,0.0964827612042427,2.254188299179077,0.5876677632331848,0.14910972118377686,0.8420314192771912,0.7543197870254517,0.4824138283729553,0.8426060080528259,0.10885340720415115,0.04434768483042717,0.0564425103366375
1990-12-01,153.1624298095703,194.64852905273438,103.18325805664062,4.593929290771484,23161,114.03324890136719,117.16677856445312,150.62953186035156,1.2758588790893555,0.045566391199827194,1.9593547582626343,0.6926091313362122,0.18226556479930878,0.7564020752906799,0.619702935218811,0.29162490367889404,0.6562756299972534,0.03885842487215996,0.056128837168216705,0.056128837168216705
1991-01-01,379.2497863769531,360.0328063964844,479.7158508300781,11.375157356262207,24659,289.0541687011719,241.96348571777344,415.8807373046875,2.280073404312134,0.08735913038253784,2.2276577949523926,0.7862321734428406,0.7338167428970337,3.3895344734191895,1.9393727779388428,1.0395736694335938,1.4355813264846802,0.10138285905122757,0.12977007031440735,0.11760412156581879
1991-02-01,339.3580322265625,253.7916259765625,490.27374267578125,10.178650856018066,22390,248.18157958984375,222.6279296875,325.96697998046875,1.214536428451538,0.18977132439613342,2.04004168510437,0.47442832589149475,0.6926653385162354,3.766960859298706,2.7232184410095215,0.6926653385162354,1.0719070434570312,0.04466279596090317,0.04466279596090317,0.10719071328639984
1991-03-01,148.61831665039062,133.98248291015625,171.39544677734375,4.457633972167969,24430,116.47767639160156,135.679443359375,140.98057556152344,0.6746500134468079,0.025299375876784325,1.264968752861023,0.4638218879699707,0.3035925030708313,1.2565356492996216,1.1384719610214233,0.4216562509536743,0.5525992512702942,0.02865329571068287,0.02046663872897625,0.02046663872897625
1991-04-01,97.760009765625,100.77496337890625,88.50554656982422,2.9321980476379395,24896,84.48992156982422,107.2935562133789,76.8697738647461,0.3861697316169739,0.1347103714942932,1.1046251058578491,0.4580152630805969,0.11674898862838745,0.52986079454422,0.6555904746055603,0.2694207429885864,0.3253534734249115,0.028116965666413307,0.02008354663848877,0.056233931332826614
1991-05-01,88.56902313232422,95.45738983154297,79.06768798828125,2.656525135040283,26689,79.90977478027344,96.87946319580078,63.57745361328125,0.36076274514198303,0.11166466027498245,0.9448548555374146,0.49819618463516235,0.09448548406362534,0.42088988423347473,0.6356295943260193,0.1632021963596344,0.2472928911447525,0.022481171414256096,0.022481171414256096,0.052456069737672806
1991-06-01,87.73383331298828,99.7988510131836,69.48858642578125,2.631474494934082,25195,74.7555160522461,93.27037048339844,64.04493713378906,0.2346358597278595,0.10829347372055054,0.9746412634849548,0.7039076089859009,0.06317119300365448,0.333904892206192,0.44219836592674255,0.2436603158712387,0.33736851811408997,0.019845208153128624,0.0476284995675087,0.0317523330450058
1991-07-01,115.18467712402344,144.65106201171875,84.731201171875,3.4548308849334717,24198,91.31288146972656,102.94010925292969,80.1923599243164,0.4778412878513336,0.14054155349731445,1.283612847328186,1.1149629354476929,0.1218026801943779,0.4497329592704773,0.5902745127677917,0.3185608685016632,0.4669807553291321,0.03306058421730995,0.004132573027163744,0.05785601958632469
1991-08-01,113.49502563476562,133.4146728515625,87.34529113769531,3.404151678085327,24617,96.84280395507812,123.43645477294922,57.58144760131836,0.582980751991272,0.07522331923246384,0.8462623357772827,0.7710390090942383,0.31969910860061646,0.6770098805427551,0.4607428312301636,0.17865538597106934,0.7230775356292725,0.05687126889824867,0.02031116746366024,0.06905797123908997
1991-09-01,117.94219207763672,154.14364624023438,74.79663848876953,3.53753924369812,25187,93.1762466430664,108.61248016357422,62.29551315307617,0.4879812002182007,0.2982107400894165,1.129586100578308,1.2199530601501465,0.19880715012550354,0.42472437024116516,0.5422013401985168,0.18977047502994537,0.5756937861442566,0.02779211476445198,0.003970302175730467,0.07146544009447098
1991-10-01,100.8318099975586,122.6444320678711,77.95648193359375,3.0243332386016846,27411,85.79984283447266,95.17960357666016,59.08414077758789,0.39195191860198975,0.209041029214859,1.0539151430130005,1.001654863357544,0.11323055624961853,0.47905233502388,0.5661527514457703,0.2700113356113434,0.31374266743659973,0.010944511741399765,0.014592682011425495,0.02188902348279953
