Company_number,Date,1_month,3_month,6_month,12_month,24_month,36_month,60_month,Sector,rating_category
87126771.0,2014-06,,,,0.00065,,,,Communications,Standard
87126771.0,2021-05,,,,0.00065,,,,Communications,Standard
87126771.0,2021-05,,,,,,,,Communications,WD
87126771.0,2021-09,,,,,,,,Communications,WD
87131577.0,2012-06,,,,0.0008,,,,Services,Standard
87131577.0,2013-08,,,,0.0008,,,,Services,Standard
87131577.0,2016-06,,,,0.0008,,,,Services,Standard
87131577.0,2019-12,,,,0.0008,,,,Services,Standard
87131577.0,2021-05,,,,0.0008,,,,Services,Standard
87143571.0,2012-06,,,,0.002,,,,Transportation,Standard
87143571.0,2012-10,,,,0.0024,,,,Transportation,Standard
87143571.0,2012-12,,,,0.0103,,,,Transportation,Standard
87143571.0,2013-12,,,,0.0103,,,,Transportation,Standard
87143571.0,2015-05,,,,0.0103,,,,Transportation,Standard
87143571.0,2015-05,,,,,,,,Transportation,WD
87143571.0,2015-12,,,,0.013699999999999999,,,,Transportation,Standard
87143571.0,2017-07,,,,0.0103,,,,Transportation,Standard
87143571.0,2017-07,,,,,,,,Transportation,WD
87162383.0,2012-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2012-08,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2013-09,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2016-11,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2017-02,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2017-03,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2017-05,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2017-07,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2017-09,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2017-11,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2018-01,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2018-02,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2018-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2018-07,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2018-12,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2019-12,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2020-04,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2020-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2021-05,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2021-11,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2022-01,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2022-03,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2022-06,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2022-11,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2023-01,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2023-02,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2023-07,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2024-01,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2024-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2024-07,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2024-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2024-10,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87162383.0,2024-11,,,,0.0006333333333333333,,,,"Finance, Insurance & Real Estate",Standard
87184376.0,2012-06,,,,0.0006,,,,Light Manufacturing,Standard
87184379.0,2012-06,,,,0.0006,,,,Light Manufacturing,Standard
87184379.0,2012-11,,,,0.0006,,,,Light Manufacturing,Standard
87184379.0,2022-11,,,,0.0006,,,,Light Manufacturing,Standard
87206783.0,2012-06,,,,0.00065,,,,Services,Standard
87206783.0,2024-10,,,,0.00065,,,,Services,Standard
87208974.0,2012-06,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
87208974.0,2013-04,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
87208974.0,2013-09,,,,,,,,"Finance, Insurance & Real Estate",WD
87208974.0,2014-03,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
87208974.0,2015-08,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
87208974.0,2017-04,,,,,,,,"Finance, Insurance & Real Estate",WD
87208974.0,2017-08,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
87208974.0,2018-05,,,,,,,,"Finance, Insurance & Real Estate",WD
87208974.0,2019-02,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
87208974.0,2019-03,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
87208974.0,2019-04,,,,,,,,"Finance, Insurance & Real Estate",WD
87208974.0,2019-10,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
87208974.0,2020-09,,,,,,,,"Finance, Insurance & Real Estate",WD
87208974.0,2020-10,,,,,,,,"Finance, Insurance & Real Estate",WD
87208974.0,2021-05,,,,,,,,"Finance, Insurance & Real Estate",WD
87213190.0,2012-06,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87213190.0,2012-09,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87213190.0,2013-09,,,,,,,,"Finance, Insurance & Real Estate",WD
87213190.0,2014-04,,,,,,,,"Finance, Insurance & Real Estate",WD
87213190.0,2015-06,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87213190.0,2015-06,,,,,,,,"Finance, Insurance & Real Estate",WD
87213190.0,2016-03,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87213190.0,2017-08,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87213190.0,2018-06,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87213190.0,2019-03,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87213190.0,2019-03,,,,,,,,"Finance, Insurance & Real Estate",WD
87213190.0,2019-06,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87213190.0,2019-08,,,,,,,,"Finance, Insurance & Real Estate",WD
87213190.0,2020-08,,,,,,,,"Finance, Insurance & Real Estate",WD
87213190.0,2020-12,,,,,,,,"Finance, Insurance & Real Estate",WD
87213190.0,2021-02,,,,,,,,"Finance, Insurance & Real Estate",WD
87213190.0,2021-05,,,,,,,,"Finance, Insurance & Real Estate",WD
87213190.0,2022-02,,,,,,,,"Finance, Insurance & Real Estate",WD
87213190.0,2022-09,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87213190.0,2023-01,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87213190.0,2024-11,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87224376.0,2012-06,,,,0.005,,,,Heavy Manufacturing,Standard
87224376.0,2015-01,,,,0.0103,,,,Heavy Manufacturing,Standard
87224376.0,2015-06,,,,0.0103,,,,Heavy Manufacturing,Standard
87224376.0,2017-12,,,,,,,,Heavy Manufacturing,WD
87231234.0,2014-05,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87231234.0,2020-08,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87231234.0,2021-08,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87231234.0,2021-09,,,,,,,,"Finance, Insurance & Real Estate",WD
87231234.0,2023-11,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87231243.0,2012-06,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
87231243.0,2012-08,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
87231243.0,2012-08,,,,,,,,"Finance, Insurance & Real Estate",WD
87231243.0,2012-11,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
87231243.0,2013-06,,,,,,,,"Finance, Insurance & Real Estate",WD
87231243.0,2014-10,,,,0.0035,,,,"Finance, Insurance & Real Estate",Standard
87231243.0,2017-12,,,,0.00155,,,,"Finance, Insurance & Real Estate",Standard
87231243.0,2022-06,,,,0.0035,,,,"Finance, Insurance & Real Estate",Standard
87231243.0,2022-09,,,,,,,,"Finance, Insurance & Real Estate",WD
87231243.0,2023-08,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
87231249.0,2013-02,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
87231249.0,2013-05,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
87231249.0,2014-02,,,,,,,,"Finance, Insurance & Real Estate",WD
87231249.0,2015-09,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
87231249.0,2016-03,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
87231249.0,2017-03,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
87231249.0,2018-06,,,,,,,,"Finance, Insurance & Real Estate",WD
87246573.0,2012-06,,,,0.0008,,,,Communications,Standard
87246573.0,2015-07,,,,0.0008,,,,Communications,Standard
87246573.0,2015-10,,,,0.0007,,,,Communications,Standard
87246573.0,2015-11,,,,,,,,Communications,WD
87246573.0,2015-12,,,,0.002,,,,Communications,Standard
87246573.0,2017-04,,,,0.002,,,,Communications,Standard
87246573.0,2018-02,,,,0.0024,,,,Communications,Standard
87246573.0,2018-05,,,,,,,,Communications,WD
87246573.0,2019-11,,,,0.005,,,,Communications,Standard
87246573.0,2020-05,,,,,,,,Communications,WD
87246573.0,2022-01,,,,0.005,,,,Communications,Standard
87246573.0,2023-07,,,,0.0024,,,,Communications,Standard
87246573.0,2025-01,,,,,,,,Communications,WD
87288975.0,2012-06,,,,0.0009670000000000001,,,,Services,Standard
87288975.0,2012-11,,,,0.000967,,,,Services,Standard
87288975.0,2013-04,,,,0.000967,,,,Services,Standard
87288975.0,2013-06,,,,0.000967,,,,Services,Standard
87288975.0,2013-12,,,,0.000967,,,,Services,Standard
87288975.0,2015-02,,,,0.000967,,,,Services,Standard
87288975.0,2015-10,,,,0.000967,,,,Services,Standard
87288975.0,2016-08,,,,0.000967,,,,Services,Standard
87288975.0,2017-02,,,,0.000967,,,,Services,Standard
87288975.0,2019-04,,,,,,,,Services,WD
87288975.0,2020-01,,,,,,,,Services,WD
87288975.0,2020-06,,,,0.000967,,,,Services,Standard
87288975.0,2020-10,,,,,,,,Services,WD
87288975.0,2021-03,,,,0.000967,,,,Services,Standard
87288975.0,2021-04,,,,0.0011,,,,Services,Standard
87288975.0,2021-07,,,,,,,,Services,WD
87288975.0,2021-09,,,,,,,,Services,WD
87288975.0,2022-01,,,,,,,,Services,WD
87288975.0,2022-09,,,,,,,,Services,WD
87288975.0,2023-01,,,,,,,,Services,WD
87315575.0,2012-06,,,,0.0193,,,,"Finance, Insurance & Real Estate",Standard
87315575.0,2013-11,,,,0.031,,,,"Finance, Insurance & Real Estate",Standard
87315575.0,2014-02,,,,0.2387,,,,"Finance, Insurance & Real Estate",Standard
87315575.0,2014-12,,,,0.2387,,,,"Finance, Insurance & Real Estate",Standard
87315575.0,2015-04,,,,0.2387,,,,"Finance, Insurance & Real Estate",Standard
87315575.0,2017-04,,,,0.0193,,,,"Finance, Insurance & Real Estate",Standard
87315575.0,2017-04,,,,,,,,"Finance, Insurance & Real Estate",WD
87315575.0,2018-04,,,,0.0193,,,,"Finance, Insurance & Real Estate",Standard
87315575.0,2019-04,,,,0.0137,,,,"Finance, Insurance & Real Estate",Standard
87315575.0,2019-09,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
87315575.0,2019-11,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
87315575.0,2020-09,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
87315575.0,2020-11,,,,,,,,"Finance, Insurance & Real Estate",WD
87315575.0,2022-03,,,,0.2387,,,,"Finance, Insurance & Real Estate",Standard
87358396.0,2012-06,,,,0.0024,,,,Utilities,Standard
87374775.0,2012-06,,,,0.0006,,,,Utilities,Standard
87374775.0,2013-07,,,,0.00065,,,,Utilities,Standard
87374775.0,2013-12,,,,0.00065,,,,Utilities,Standard
87374775.0,2018-02,,,,0.0006,,,,Utilities,Standard
87374775.0,2019-01,,,,0.00065,,,,Utilities,Standard
87374775.0,2023-02,,,,,,,,Utilities,WD
87399378.0,2012-06,,,,0.0006,,,,Wholesale & Retail Trade,Standard
87399378.0,2012-07,,,,0.0006,,,,Wholesale & Retail Trade,Standard
87399378.0,2014-07,,,,0.0006,,,,Wholesale & Retail Trade,Standard
87399378.0,2014-10,,,,0.0006,,,,Wholesale & Retail Trade,Standard
87399378.0,2015-07,,,,0.0007,,,,Wholesale & Retail Trade,Standard
87399378.0,2016-02,,,,0.0007,,,,Wholesale & Retail Trade,Standard
87399378.0,2016-03,,,,0.0007,,,,Wholesale & Retail Trade,Standard
87399378.0,2017-05,,,,0.0007,,,,Wholesale & Retail Trade,Standard
87399378.0,2020-03,,,,0.0007,,,,Wholesale & Retail Trade,Standard
87399378.0,2020-08,,,,,,,,Wholesale & Retail Trade,WD
87399378.0,2021-03,,,,,,,,Wholesale & Retail Trade,WD
87399378.0,2021-05,,,,0.0007,,,,Wholesale & Retail Trade,Standard
87399378.0,2021-11,,,,,,,,Wholesale & Retail Trade,WD
87407375.0,2012-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87407375.0,2013-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87407375.0,2013-12,,,,,,,,"Finance, Insurance & Real Estate",WD
87407375.0,2014-12,,,,,,,,"Finance, Insurance & Real Estate",WD
87407375.0,2016-06,,,,,,,,"Finance, Insurance & Real Estate",WD
87468175.0,2012-06,,,,0.0103,,,,Light Manufacturing,Standard
87468175.0,2014-09,,,,0.0103,,,,Light Manufacturing,Standard
87468175.0,2014-09,,,,,,,,Light Manufacturing,WD
87468175.0,2014-10,,,,0.005,,,,Light Manufacturing,Standard
87468175.0,2015-09,,,,0.0024,,,,Light Manufacturing,Standard
87482177.0,2012-06,,,,0.0193,,,,Communications,Standard
87482177.0,2012-08,,,,0.031,,,,Communications,Standard
87482177.0,2013-01,,,,0.06446666666666666,,,,Communications,Standard
87482177.0,2013-03,,,,,,,,Communications,WD
87482177.0,2016-02,,,,0.0103,,,,Communications,Standard
87482177.0,2016-03,,,,,,,,Communications,WD
87482177.0,2017-03,,,,,,,,Communications,WD
87482177.0,2017-11,,,,0.0103,,,,Communications,Standard
87482177.0,2021-03,,,,0.005,,,,Communications,Standard
87482177.0,2022-12,,,,0.0103,,,,Communications,Standard
87482177.0,2023-07,,,,,,,,Communications,WD
87558775.0,2017-01,,,,0.0137,,,,Utilities,Standard
87558775.0,2018-01,,,,0.0137,,,,Utilities,Standard
87558775.0,2018-08,,,,0.0193,,,,Utilities,Standard
87558775.0,2019-08,,,,0.2387,,,,Utilities,Standard
87558775.0,2020-11,,,,0.2387,,,,Utilities,Standard
87558775.0,2020-11,,,,,,,,Utilities,WD
87558775.0,2020-12,,,,0.2387,,,,Utilities,Standard
87558775.0,2021-08,,,,0.2387,,,,Utilities,Standard
87558775.0,2021-09,,,,0.2387,,,,Utilities,Standard
87558775.0,2024-11,,,,0.2387,,,,Utilities,Standard
87558775.0,2024-11,,,,,,,,Utilities,WD
87568575.0,2012-06,,,,0.0008,,,,Mining & Construction,Standard
87568575.0,2013-11,,,,0.0007,,,,Mining & Construction,Standard
87568575.0,2014-10,,,,0.0008,,,,Mining & Construction,Standard
87568575.0,2018-05,,,,,,,,Mining & Construction,WD
87580975.0,2012-06,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
87580975.0,2013-11,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
87580975.0,2019-10,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87590175.0,2012-06,,,,0.005,,,,Utilities,Standard
87639595.0,2012-06,,,,0.002,,,,Wholesale & Retail Trade,Standard
87639595.0,2012-07,,,,0.0007,,,,Wholesale & Retail Trade,Standard
87646975.0,2012-06,,,,0.0024,,,,Transportation,Standard
87646975.0,2013-02,,,,0.0024,,,,Transportation,Standard
87646975.0,2016-09,,,,0.0024,,,,Transportation,Standard
87646975.0,2020-03,,,,0.0103,,,,Transportation,Standard
87646975.0,2020-06,,,,0.0137,,,,Transportation,Standard
87646975.0,2021-04,,,,,,,,Transportation,WD
87662175.0,2012-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2012-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2013-04,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2014-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2015-06,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2015-12,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2016-04,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2016-05,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2017-01,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2017-02,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2017-03,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2017-05,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2017-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2017-11,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2018-01,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2018-04,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2018-05,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2018-08,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2018-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2018-11,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2019-02,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2019-03,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2019-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2019-11,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2020-04,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2020-05,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2020-06,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2021-04,,,,0.0008,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2021-11,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2023-04,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2023-07,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2023-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2023-10,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87662175.0,2024-01,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87684782.0,2012-06,,,,0.0006,,,,Wholesale & Retail Trade,Standard
87684782.0,2012-11,,,,0.0008,,,,Wholesale & Retail Trade,Standard
87684782.0,2014-08,,,,0.0007,,,,Wholesale & Retail Trade,Standard
87684782.0,2016-08,,,,0.002,,,,Wholesale & Retail Trade,Standard
87684782.0,2019-11,,,,,,,,Wholesale & Retail Trade,WD
87771184.0,2012-06,,,,0.0007,,,,Mining & Construction,Standard
87771184.0,2012-12,,,,0.002,,,,Mining & Construction,Standard
87771184.0,2017-09,,,,0.002,,,,Mining & Construction,Standard
87771184.0,2017-11,,,,,,,,Mining & Construction,WD
87771184.0,2019-06,,,,0.002,,,,Mining & Construction,Standard
87771184.0,2020-01,,,,0.002,,,,Mining & Construction,Standard
87771184.0,2020-02,,,,0.005,,,,Mining & Construction,Standard
87771184.0,2020-02,,,,,,,,Mining & Construction,WD
87771184.0,2020-05,,,,,,,,Mining & Construction,WD
87771184.0,2020-06,,,,0.005,,,,Mining & Construction,Standard
87771184.0,2020-06,,,,,,,,Mining & Construction,WD
87771184.0,2020-10,,,,0.005,,,,Mining & Construction,Standard
87771184.0,2021-01,,,,,,,,Mining & Construction,WD
87771184.0,2021-02,,,,,,,,Mining & Construction,WD
87771184.0,2021-05,,,,0.0024,,,,Mining & Construction,Standard
87771184.0,2022-03,,,,0.002,,,,Mining & Construction,Standard
87771184.0,2022-04,,,,,,,,Mining & Construction,WD
87771184.0,2022-09,,,,0.002,,,,Mining & Construction,Standard
87771184.0,2022-11,,,,0.002,,,,Mining & Construction,Standard
87771184.0,2023-07,,,,,,,,Mining & Construction,WD
87771184.0,2024-01,,,,0.002,,,,Mining & Construction,Standard
87771184.0,2024-02,,,,,,,,Mining & Construction,WD
87771184.0,2024-07,,,,,,,,Mining & Construction,WD
87771184.0,2025-02,,,,,,,,Mining & Construction,WD
87890386.0,2012-06,,,,0.0008,,,,Communications,Standard
87894984.0,2012-06,,,,0.00065,,,,Light Manufacturing,Standard
87906399.0,2017-05,,,,0.0103,,,,Light Manufacturing,Standard
87906399.0,2019-10,,,,0.0103,,,,Light Manufacturing,Standard
87906399.0,2024-06,,,,0.005,,,,Light Manufacturing,Standard
87906407.0,2012-06,,,,0.0007,,,,Utilities,Standard
87906407.0,2014-03,,,,0.0007,,,,Utilities,Standard
87906407.0,2016-10,,,,0.0007,,,,Utilities,Standard
87906407.0,2017-04,,,,,,,,Utilities,WD
87906407.0,2019-08,,,,0.0007,,,,Utilities,Standard
87906407.0,2020-07,,,,0.0007,,,,Utilities,Standard
87906407.0,2021-04,,,,,,,,Utilities,WD
87906407.0,2021-12,,,,,,,,Utilities,WD
87962585.0,2012-06,,,,0.0103,,,,"Finance, Insurance & Real Estate",Standard
87962585.0,2013-10,,,,0.005,,,,"Finance, Insurance & Real Estate",Standard
87971792.0,2012-06,,,,0.002725,,,,"Finance, Insurance & Real Estate",Standard
87971792.0,2012-11,,,,0.0024,,,,"Finance, Insurance & Real Estate",Standard
87971792.0,2014-10,,,,0.00204,,,,"Finance, Insurance & Real Estate",Standard
87971792.0,2017-10,,,,0.002,,,,"Finance, Insurance & Real Estate",Standard
87971792.0,2017-12,,,,0.00083,,,,"Finance, Insurance & Real Estate",Standard
87971792.0,2018-05,,,,,,,,"Finance, Insurance & Real Estate",WD
87971792.0,2018-07,,,,0.0007,,,,"Finance, Insurance & Real Estate",Standard
87971792.0,2022-06,,,,0.002057142857142857,,,,"Finance, Insurance & Real Estate",Standard
87971792.0,2023-08,,,,0.002833333333333333,,,,"Finance, Insurance & Real Estate",Standard
87971792.0,2023-10,,,,,,,,"Finance, Insurance & Real Estate",WD
87976990.0,2012-06,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
87976990.0,2012-12,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
87976990.0,2013-01,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
87976990.0,2013-09,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
87976990.0,2014-01,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
87976990.0,2016-06,,,,0.00065,,,,"Finance, Insurance & Real Estate",Standard
87976990.0,2016-06,,,,,,,,"Finance, Insurance & Real Estate",WD
87976990.0,2017-09,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87976990.0,2018-03,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87976990.0,2021-03,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87976990.0,2021-04,,,,0.0006,,,,"Finance, Insurance & Real Estate",Standard
87992056.0,2012-06,,,,0.0007,,,,Mining & Construction,Standard
87992056.0,2013-03,,,,0.0007,,,,Mining & Construction,Standard
87992056.0,2014-06,,,,0.0007,,,,Mining & Construction,Standard
87992056.0,2018-06,,,,0.0007,,,,Mining & Construction,Standard
87992056.0,2019-04,,,,,,,,Mining & Construction,WD
88005770.0,2020-08,,,,0.002,,,,Light Manufacturing,Standard
88005770.0,2021-07,,,,0.002,,,,Light Manufacturing,Standard
88005770.0,2024-06,,,,0.002,,,,Light Manufacturing,Standard
88005782.0,2021-10,,,,0.00635,,,,Mining & Construction,Standard
88005782.0,2022-05,,,,,,,,Mining & Construction,WD
88005782.0,2023-08,,,,0.002,,,,Mining & Construction,Standard
88005803.0,2021-06,,,,0.0103,,,,Utilities,Standard
88005803.0,2022-02,,,,0.00155,,,,Utilities,Standard
88005803.0,2022-03,,,,0.002,,,,Utilities,Standard
88005803.0,2022-03,,,,,,,,Utilities,WD
88005803.0,2022-06,,,,0.002,,,,Utilities,Standard
88005803.0,2023-01,,,,0.002,,,,Utilities,Standard
88005803.0,2023-11,,,,0.002,,,,Utilities,Standard
88005803.0,2024-08,,,,0.0007,,,,Utilities,Standard
88005803.0,2025-02,,,,0.0007,,,,Utilities,Standard
88005836.0,2020-12,,,,0.002133333333333333,,,,Heavy Manufacturing,Standard
88005836.0,2021-01,,,,0.002,,,,Heavy Manufacturing,Standard
88005836.0,2021-01,,,,,,,,Heavy Manufacturing,WD
88005836.0,2021-06,,,,0.002,,,,Heavy Manufacturing,Standard
88005836.0,2021-07,,,,,,,,Heavy Manufacturing,WD
88005836.0,2022-04,,,,,,,,Heavy Manufacturing,WD
88005836.0,2023-03,,,,0.002,,,,Heavy Manufacturing,Standard
88005836.0,2024-01,,,,0.002,,,,Heavy Manufacturing,Standard
88005836.0,2024-05,,,,0.002,,,,Heavy Manufacturing,Standard
88005847.0,2017-09,,,,0.011933333333333332,,,,Services,Standard
88005847.0,2020-02,,,,0.08643333333333332,,,,Services,Standard
88005847.0,2021-08,,,,0.09243333333333333,,,,Services,Standard
88005847.0,2023-02,,,,0.16556666666666667,,,,Services,Standard
88005847.0,2023-11,,,,,,,,Services,WD
88005847.0,2024-01,,,,0.2387,,,,Services,Standard
88005847.0,2024-01,,,,,,,,Services,WD
88005847.0,2025-01,,,,0.2387,,,,Services,Standard
88005871.0,2024-06,,,,0.0007,,,,Light Manufacturing,Standard
88005875.0,2022-11,,,,0.002133333333333333,,,,Services,Standard
88005875.0,2024-11,,,,,,,,Services,WD
88005883.0,2021-12,,,,0.0024,,,,Heavy Manufacturing,Standard
88005883.0,2023-05,,,,0.002,,,,Heavy Manufacturing,Standard
88005883.0,2023-06,,,,0.002,,,,Heavy Manufacturing,Standard
88005883.0,2023-07,,,,,,,,Heavy Manufacturing,WD
88005897.0,2017-08,,,,0.002,,,,Mining & Construction,Standard
88005897.0,2017-10,,,,,,,,Mining & Construction,WD
88005897.0,2018-07,,,,0.0007,,,,Mining & Construction,Standard
88005897.0,2020-09,,,,,,,,Mining & Construction,WD
88005897.0,2021-01,,,,0.0006,,,,Mining & Construction,Standard
88005897.0,2021-01,,,,,,,,Mining & Construction,WD
88005964.0,2021-11,,,,0.015416666666666667,,,,Mining & Construction,Standard
88005964.0,2022-06,,,,0.0137,,,,Mining & Construction,Standard
88005964.0,2022-07,,,,,,,,Mining & Construction,WD
88005964.0,2023-07,,,,0.00872,,,,Mining & Construction,Standard
88005964.0,2023-08,,,,,,,,Mining & Construction,WD
88005964.0,2024-04,,,,0.002,,,,Mining & Construction,Standard
88005964.0,2024-04,,,,,,,,Mining & Construction,WD
88005996.0,2021-04,,,,0.0193,,,,Mining & Construction,Standard
88005996.0,2023-04,,,,0.0137,,,,Mining & Construction,Standard
